ticker symbol;isin;security name;currency;note;
MÁPP_N2026/32;;Magyar Állampapír Plusz N2026/32;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_32.json
MÁPP_N2026/33;;Magyar Állampapír Plusz N2026/33;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_33.json
MÁPP_N2026/34;;Magyar Állampapír Plusz N2026/34;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_34.json
MÁPP_N2026/35;;Magyar Állampapír Plusz N2026/35;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_35.json
MÁPP_N2026/36;;Magyar Állampapír Plusz N2026/36;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_36.json
MÁPP_N2026/37;;Magyar Állampapír Plusz N2026/37;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_37.json
MÁPP_N2026/38;;Magyar Állampapír Plusz N2026/38;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_38.json
MÁPP_N2026/39;;Magyar Állampapír Plusz N2026/39;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_39.json
MÁPP_N2026/40;;Magyar Állampapír Plusz N2026/40;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_40.json
MÁPP_N2026/41;;Magyar Állampapír Plusz N2026/41;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_41.json
MÁPP_N2026/42;;Magyar Állampapír Plusz N2026/42;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_42.json
MÁPP_N2026/43;;Magyar Állampapír Plusz N2026/43;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_43.json
MÁPP_N2026/44;;Magyar Állampapír Plusz N2026/44;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_44.json
MÁPP_N2026/45;;Magyar Állampapír Plusz N2026/45;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_45.json
MÁPP_N2026/46;;Magyar Állampapír Plusz N2026/46;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_46.json
MÁPP_N2026/47;;Magyar Állampapír Plusz N2026/47;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_47.json
MÁPP_N2026/48;;Magyar Állampapír Plusz N2026/48;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_48.json
MÁPP_N2026/49;;Magyar Állampapír Plusz N2026/49;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_49.json
MÁPP_N2026/50;;Magyar Állampapír Plusz N2026/50;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_50.json
MÁPP_N2026/51;;Magyar Állampapír Plusz N2026/51;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_51.json
MÁPP_N2026/52;;Magyar Állampapír Plusz N2026/52;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2026_52.json
MÁPP_N2027/01;;Magyar Állampapír Plusz N2027/01;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_01.json
MÁPP_N2027/02;;Magyar Állampapír Plusz N2027/02;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_02.json
MÁPP_N2027/03;;Magyar Állampapír Plusz N2027/03;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_03.json
MÁPP_N2027/04;;Magyar Állampapír Plusz N2027/04;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_04.json
MÁPP_N2027/05;;Magyar Állampapír Plusz N2027/05;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_05.json
MÁPP_N2027/06;;Magyar Állampapír Plusz N2027/06;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_06.json
MÁPP_N2027/07;;Magyar Állampapír Plusz N2027/07;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_07.json
MÁPP_N2027/08;;Magyar Állampapír Plusz N2027/08;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_08.json
MÁPP_N2027/09;;Magyar Állampapír Plusz N2027/09;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_09.json
MÁPP_N2027/10;;Magyar Állampapír Plusz N2027/10;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_10.json
MÁPP_N2027/11;;Magyar Állampapír Plusz N2027/11;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_11.json
MÁPP_N2027/12;;Magyar Állampapír Plusz N2027/12;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_12.json
MÁPP_N2027/13;;Magyar Állampapír Plusz N2027/13;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_13.json
MÁPP_N2027/14;;Magyar Állampapír Plusz N2027/14;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_14.json
MÁPP_N2027/15;;Magyar Állampapír Plusz N2027/15;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_15.json
MÁPP_N2027/16;;Magyar Állampapír Plusz N2027/16;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_16.json
MÁPP_N2027/17;;Magyar Állampapír Plusz N2027/17;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_17.json
MÁPP_N2027/18;;Magyar Állampapír Plusz N2027/18;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_18.json
MÁPP_N2027/19;;Magyar Állampapír Plusz N2027/19;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_19.json
MÁPP_N2027/20;;Magyar Állampapír Plusz N2027/20;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_20.json
MÁPP_N2027/21;;Magyar Állampapír Plusz N2027/21;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_21.json
MÁPP_N2027/22;;Magyar Állampapír Plusz N2027/22;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_22.json
MÁPP_N2027/23;;Magyar Állampapír Plusz N2027/23;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_23.json
MÁPP_N2027/24;;Magyar Állampapír Plusz N2027/24;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_24.json
MÁPP_N2027/25;;Magyar Állampapír Plusz N2027/25;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_25.json
MÁPP_N2027/26;;Magyar Állampapír Plusz N2027/26;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_26.json
MÁPP_N2027/27;;Magyar Állampapír Plusz N2027/27;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_27.json
MÁPP_N2027/28;;Magyar Állampapír Plusz N2027/28;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_28.json
MÁPP_N2027/29;;Magyar Állampapír Plusz N2027/29;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_29.json
MÁPP_N2027/30;;Magyar Állampapír Plusz N2027/30;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_30.json
MÁPP_N2027/31;;Magyar Állampapír Plusz N2027/31;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_31.json
MÁPP_N2027/32;;Magyar Állampapír Plusz N2027/32;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_32.json
MÁPP_N2027/33;;Magyar Állampapír Plusz N2027/33;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_33.json
MÁPP_N2027/34;;Magyar Állampapír Plusz N2027/34;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_34.json
MÁPP_N2027/35;;Magyar Állampapír Plusz N2027/35;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_35.json
MÁPP_N2027/36;;Magyar Állampapír Plusz N2027/36;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_36.json
MÁPP_N2027/37;;Magyar Állampapír Plusz N2027/37;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_37.json
MÁPP_N2027/38;;Magyar Állampapír Plusz N2027/38;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_38.json
MÁPP_N2027/39;;Magyar Állampapír Plusz N2027/39;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_39.json
MÁPP_N2027/40;;Magyar Állampapír Plusz N2027/40;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_40.json
MÁPP_N2027/41;;Magyar Állampapír Plusz N2027/41;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_41.json
MÁPP_N2027/42;;Magyar Állampapír Plusz N2027/42;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_42.json
MÁPP_N2027/43;;Magyar Állampapír Plusz N2027/43;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_43.json
MÁPP_N2027/44;;Magyar Állampapír Plusz N2027/44;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_44.json
MÁPP_N2027/45;;Magyar Állampapír Plusz N2027/45;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_45.json
MÁPP_N2027/46;;Magyar Állampapír Plusz N2027/46;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_46.json
MÁPP_N2027/47;;Magyar Állampapír Plusz N2027/47;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_47.json
MÁPP_N2027/48;;Magyar Állampapír Plusz N2027/48;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_48.json
MÁPP_N2027/49;;Magyar Állampapír Plusz N2027/49;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_49.json
MÁPP_N2027/50;;Magyar Állampapír Plusz N2027/50;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_50.json
MÁPP_N2027/51;;Magyar Állampapír Plusz N2027/51;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_51.json
MÁPP_N2027/52;;Magyar Állampapír Plusz N2027/52;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2027_52.json
MÁPP_N2028/01;;Magyar Állampapír Plusz N2028/01;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_01.json
MÁPP_N2028/02;;Magyar Állampapír Plusz N2028/02;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_02.json
MÁPP_N2028/03;;Magyar Állampapír Plusz N2028/03;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_03.json
MÁPP_N2028/04;;Magyar Állampapír Plusz N2028/04;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_04.json
MÁPP_N2028/05;;Magyar Állampapír Plusz N2028/05;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_05.json
MÁPP_N2028/06;;Magyar Állampapír Plusz N2028/06;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_06.json
MÁPP_N2028/07;;Magyar Állampapír Plusz N2028/07;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_07.json
MÁPP_N2028/08;;Magyar Állampapír Plusz N2028/08;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_08.json
MÁPP_N2028/09;;Magyar Állampapír Plusz N2028/09;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_09.json
MÁPP_N2028/10;;Magyar Állampapír Plusz N2028/10;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_10.json
MÁPP_N2028/11;;Magyar Állampapír Plusz N2028/11;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_11.json
MÁPP_N2028/12;;Magyar Állampapír Plusz N2028/12;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_12.json
MÁPP_N2028/13;;Magyar Állampapír Plusz N2028/13;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_13.json
MÁPP_N2028/14;;Magyar Állampapír Plusz N2028/14;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_14.json
MÁPP_N2028/15;;Magyar Állampapír Plusz N2028/15;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_15.json
MÁPP_N2028/16;;Magyar Állampapír Plusz N2028/16;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_16.json
MÁPP_N2028/17;;Magyar Állampapír Plusz N2028/17;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_17.json
MÁPP_N2028/18;;Magyar Állampapír Plusz N2028/18;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_18.json
MÁPP_N2028/19;;Magyar Állampapír Plusz N2028/19;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_19.json
MÁPP_N2028/20;;Magyar Állampapír Plusz N2028/20;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_20.json
MÁPP_N2028/21;;Magyar Állampapír Plusz N2028/21;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_21.json
MÁPP_N2028/22;;Magyar Állampapír Plusz N2028/22;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_22.json
MÁPP_N2028/23;;Magyar Állampapír Plusz N2028/23;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_23.json
MÁPP_N2028/24;;Magyar Állampapír Plusz N2028/24;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_24.json
MÁPP_N2028/25;;Magyar Állampapír Plusz N2028/25;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_25.json
MÁPP_N2028/26;;Magyar Állampapír Plusz N2028/26;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_26.json
MÁPP_N2028/27;;Magyar Állampapír Plusz N2028/27;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_27.json
MÁPP_N2028/28;;Magyar Állampapír Plusz N2028/28;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_28.json
MÁPP_N2028/29;;Magyar Állampapír Plusz N2028/29;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_29.json
MÁPP_N2028/30;;Magyar Állampapír Plusz N2028/30;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_30.json
MÁPP_N2028/31;;Magyar Állampapír Plusz N2028/31;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_31.json
MÁPP_N2028/32;;Magyar Állampapír Plusz N2028/32;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_32.json
MÁPP_N2028/33;;Magyar Állampapír Plusz N2028/33;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_33.json
MÁPP_N2028/34;;Magyar Állampapír Plusz N2028/34;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_34.json
MÁPP_N2028/35;;Magyar Állampapír Plusz N2028/35;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_35.json
MÁPP_N2028/36;;Magyar Állampapír Plusz N2028/36;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_36.json
MÁPP_N2028/37;;Magyar Állampapír Plusz N2028/37;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_37.json
MÁPP_N2028/38;;Magyar Állampapír Plusz N2028/38;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_38.json
MÁPP_N2028/39;;Magyar Állampapír Plusz N2028/39;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_39.json
MÁPP_N2028/40;;Magyar Állampapír Plusz N2028/40;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_40.json
MÁPP_N2028/41;;Magyar Állampapír Plusz N2028/41;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_41.json
MÁPP_N2028/42;;Magyar Állampapír Plusz N2028/42;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_42.json
MÁPP_N2028/43;;Magyar Állampapír Plusz N2028/43;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_43.json
MÁPP_N2028/44;;Magyar Állampapír Plusz N2028/44;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_44.json
MÁPP_N2028/45;;Magyar Állampapír Plusz N2028/45;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_45.json
MÁPP_N2028/46;;Magyar Állampapír Plusz N2028/46;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_46.json
MÁPP_N2028/47;;Magyar Állampapír Plusz N2028/47;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_47.json
MÁPP_N2028/48;;Magyar Állampapír Plusz N2028/48;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_48.json
MÁPP_N2028/49;;Magyar Állampapír Plusz N2028/49;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_49.json
MÁPP_N2028/50;;Magyar Állampapír Plusz N2028/50;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_50.json
MÁPP_N2028/51;;Magyar Állampapír Plusz N2028/51;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_51.json
MÁPP_N2028/52;;Magyar Állampapír Plusz N2028/52;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2028_52.json
MÁPP_N2029/01;;Magyar Állampapír Plusz N2029/01;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_01.json
MÁPP_N2029/02;;Magyar Állampapír Plusz N2029/02;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_02.json
MÁPP_N2029/03;;Magyar Állampapír Plusz N2029/03;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_03.json
MÁPP_N2029/04;;Magyar Állampapír Plusz N2029/04;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_04.json
MÁPP_N2029/05;;Magyar Állampapír Plusz N2029/05;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_05.json
MÁPP_N2029/06;;Magyar Állampapír Plusz N2029/06;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_06.json
MÁPP_N2029/07;;Magyar Állampapír Plusz N2029/07;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_07.json
MÁPP_N2029/08;;Magyar Állampapír Plusz N2029/08;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_08.json
MÁPP_N2029/09;;Magyar Állampapír Plusz N2029/09;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_09.json
MÁPP_N2029/10;;Magyar Állampapír Plusz N2029/10;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_10.json
MÁPP_N2029/11;;Magyar Állampapír Plusz N2029/11;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_11.json
MÁPP_N2029/12;;Magyar Állampapír Plusz N2029/12;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_12.json
MÁPP_N2029/13;;Magyar Állampapír Plusz N2029/13;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_13.json
MÁPP_N2029/14;;Magyar Állampapír Plusz N2029/14;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_14.json
MÁPP_N2029/15;;Magyar Állampapír Plusz N2029/15;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_15.json
MÁPP_N2029/16;;Magyar Állampapír Plusz N2029/16;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_16.json
MÁPP_N2029/17;;Magyar Állampapír Plusz N2029/17;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_17.json
MÁPP_N2029/18;;Magyar Állampapír Plusz N2029/18;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_18.json
MÁPP_N2029/19;;Magyar Állampapír Plusz N2029/19;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_19.json
MÁPP_N2029/20;;Magyar Állampapír Plusz N2029/20;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_20.json
MÁPP_N2029/21;;Magyar Állampapír Plusz N2029/21;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_21.json
MÁPP_N2029/22;;Magyar Állampapír Plusz N2029/22;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_22.json
MÁPP_N2029/23;;Magyar Állampapír Plusz N2029/23;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_n2029_23.json
MÁPP_T_N2029/M1;;Magyar Állampapír Plusz N2029/M1;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_t_n2029_m1.json
MÁPP_T_N2029/M2;;Magyar Állampapír Plusz N2029/M2;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_t_n2029_m2.json
MÁPP_T_N2029/M3;;Magyar Állampapír Plusz N2029/M3;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_t_n2029_m3.json
MÁPP_T_N2029/M4;;Magyar Állampapír Plusz N2029/M4;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_t_n2029_m4.json
MÁPP_T_N2029/M5;;Magyar Állampapír Plusz N2029/M5;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_t_n2029_m5.json
MÁPP_T_N2029/M6;;Magyar Állampapír Plusz N2029/M6;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_t_n2029_m6.json
MÁPP_T_N2029/M7;;Magyar Állampapír Plusz N2029/M7;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_t_n2029_m7.json
MÁPP_T_N2030/M1;;Magyar Állampapír Plusz N2030/M1;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_t_n2030_m1.json
MÁPP_T_N2030/M2;;Magyar Állampapír Plusz N2030/M2;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_t_n2030_m2.json
MÁPP_T_N2030/M3;;Magyar Állampapír Plusz N2030/M3;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_t_n2030_m3.json
MÁPP_T_N2030/M4;;Magyar Állampapír Plusz N2030/M4;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_t_n2030_m4.json
MÁPP_T_N2030/M5;;Magyar Állampapír Plusz N2030/M5;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/mak/mapp_t_n2030_m5.json
